	X	label
1853	"tensor([1.2661e+00, 4.9379e+00, 1.3204e-02,  ..., 3.3843e-04, 4.8746e-03,
        2.0063e-02])"	0
1854	"tensor([1.2661e+00, 4.9379e+00, 1.3204e-02,  ..., 2.7714e-04, 2.8760e-03,
        1.8449e-02])"	1
1855	"tensor([1.2661e+00, 4.9379e+00, 1.3204e-02,  ..., 2.4149e-04, 1.9630e-03,
        3.6492e-03])"	0
1856	"tensor([1.2661e+00, 4.9379e+00, 1.3204e-02,  ..., 1.9166e-04, 2.5595e-03,
        9.0350e-03])"	0
1857	"tensor([-1.5399e-01, -8.6306e-01,  1.5698e+00,  ...,  1.3188e-04,
         2.9632e-03,  1.3096e-02])"	0
1858	"tensor([-1.5399e-01, -8.6306e-01,  1.5698e+00,  ...,  2.5677e-05,
         4.1162e-04,  2.3266e-03])"	0
1859	"tensor([-1.5399e-01, -8.6306e-01,  1.5698e+00,  ...,  2.8267e-04,
         1.5430e-02,  7.3219e-03])"	1
1860	"tensor([-1.5399e-01, -8.6306e-01,  1.5698e+00,  ...,  4.1997e-04,
         5.1481e-03,  7.6205e-03])"	0
1861	"tensor([ 2.1353e+00, -6.2150e-01,  8.1962e-01,  ...,  6.4647e-05,
         2.7588e-03,  4.5778e-03])"	0
1862	"tensor([ 2.1353e+00, -6.2150e-01,  8.1962e-01,  ...,  1.6513e-05,
         3.5176e-04,  5.3426e-03])"	0
1863	"tensor([ 2.1353e+00, -6.2150e-01,  8.1962e-01,  ...,  1.1324e-04,
         2.3827e-03,  5.7221e-03])"	0
1864	"tensor([ 2.1353e+00, -6.2150e-01,  8.1962e-01,  ...,  1.5043e-04,
         2.5718e-03,  8.6704e-03])"	1
1865	"tensor([6.2023e-01, 7.3107e-01, 2.7164e-01,  ..., 5.7367e-04, 5.2434e-03,
        1.0237e-02])"	1
1866	"tensor([6.2023e-01, 7.3107e-01, 2.7164e-01,  ..., 4.4980e-04, 4.8545e-03,
        9.6440e-03])"	0
1867	"tensor([-3.7141e-01,  1.1772e+00,  2.6523e-01,  ...,  4.4669e-04,
         2.7363e-03,  8.4130e-03])"	0
1868	"tensor([-3.7141e-01,  1.1772e+00,  2.6523e-01,  ...,  5.0956e-04,
         3.8453e-03,  8.8162e-03])"	1
1869	tensor([ 1.7278, -0.0960,  2.1198,  ...,  0.0053,  0.0338,  0.0295])	1
1870	"tensor([1.1637e+00, 8.1511e-01, 4.1436e+00,  ..., 9.4449e-04, 1.5460e-01,
        2.9116e-02])"	1
1871	"tensor([1.1913e+00, 7.0775e-01, 3.0011e+00,  ..., 8.6444e-04, 4.0868e-02,
        1.3599e-02])"	1
1872	"tensor([2.7081e-01, 9.0250e-01, 3.9188e+00,  ..., 2.0016e-04, 2.3881e-03,
        2.4783e-03])"	1
1873	"tensor([2.7081e-01, 9.0250e-01, 3.9188e+00,  ..., 1.0239e-04, 3.6455e-03,
        2.7136e-03])"	0
1874	"tensor([1.5759e+00, 1.1495e+00, 1.4824e+00,  ..., 2.2059e-04, 2.3429e-03,
        3.0426e-03])"	0
1875	"tensor([1.5759e+00, 1.1495e+00, 1.4824e+00,  ..., 4.1392e-04, 4.2027e-03,
        2.6313e-03])"	1
1876	"tensor([-5.0911e+00,  2.0299e+00,  2.5175e+00,  ...,  9.3986e-03,
         9.5782e-02,  4.3482e-03])"	1
1877	tensor([-5.0911,  2.0299,  2.5175,  ...,  0.0108,  0.0427,  0.0098])	0
1878	"tensor([-5.0911e+00,  2.0299e+00,  2.5175e+00,  ...,  9.3986e-03,
         9.5782e-02,  4.3482e-03])"	0
1879	tensor([-5.0911,  2.0299,  2.5175,  ...,  0.0108,  0.0427,  0.0098])	1
1880	tensor([-0.0727,  3.3066,  4.7642,  ...,  0.0268,  0.0303,  0.0084])	1
1881	tensor([-0.0727,  3.3066,  4.7642,  ...,  0.0249,  0.0174,  0.0107])	0
1882	tensor([-2.3582,  2.3013,  6.3052,  ...,  0.0082,  0.0204,  0.0118])	0
1883	tensor([-2.3582,  2.3013,  6.3052,  ...,  0.0107,  0.0201,  0.0232])	1
1884	tensor([-0.6341,  1.7117,  3.6489,  ...,  0.0390,  0.0158,  0.0129])	1
1885	tensor([0.4706, 3.6013, 0.3156,  ..., 0.0199, 0.0147, 0.0136])	1
1886	tensor([0.4706, 3.6013, 0.3156,  ..., 0.0199, 0.0147, 0.0136])	0
1887	"tensor([-4.4956e+00,  1.0023e+00,  4.0710e+00,  ...,  4.4407e-04,
         1.0672e-02,  1.0790e-02])"	1
1888	"tensor([-4.4956e+00,  1.0023e+00,  4.0710e+00,  ...,  5.8558e-05,
         7.9452e-04,  1.7998e-03])"	0
1889	"tensor([-3.3558e+00,  4.0798e+00, -7.2391e-01,  ...,  8.5699e-05,
         1.6733e-03,  2.9884e-03])"	0
1890	"tensor([-3.3558e+00,  4.0798e+00, -7.2391e-01,  ...,  1.6446e-03,
         6.9052e-03,  4.5353e-03])"	1
1891	"tensor([-3.3558e+00,  4.0798e+00, -7.2391e-01,  ...,  8.5699e-05,
         1.6733e-03,  2.9884e-03])"	0
1892	"tensor([-3.3558e+00,  4.0798e+00, -7.2391e-01,  ...,  1.6446e-03,
         6.9052e-03,  4.5353e-03])"	0
1893	"tensor([-3.3558e+00,  4.0798e+00, -7.2391e-01,  ...,  8.5699e-05,
         1.6733e-03,  2.9884e-03])"	0
1894	"tensor([-3.3558e+00,  4.0798e+00, -7.2391e-01,  ...,  1.6446e-03,
         6.9052e-03,  4.5353e-03])"	0
1895	"tensor([-2.7358e+00,  1.9682e+00,  5.2025e+00,  ...,  2.5137e-05,
         7.5268e-04,  5.2882e-03])"	0
1896	"tensor([-2.7358e+00,  1.9682e+00,  5.2025e+00,  ...,  2.3905e-04,
         5.2128e-03,  1.4436e-02])"	1
1897	"tensor([-5.3649e-01,  4.3074e+00,  3.3229e+00,  ...,  8.0460e-05,
         1.1326e-03,  1.7733e-03])"	0
1898	"tensor([-5.3649e-01,  4.3074e+00,  3.3229e+00,  ...,  8.2466e-04,
         4.1455e-02,  4.7744e-02])"	0
1899	"tensor([-1.1827e+00,  3.7433e+00,  3.3346e+00,  ...,  1.7507e-04,
         7.4258e-03,  6.7413e-03])"	0
1900	"tensor([-1.1827e+00,  3.7433e+00,  3.3346e+00,  ...,  2.3455e-04,
         8.4327e-03,  9.1598e-03])"	0
1901	"tensor([5.0623e+00, 3.6014e-01, 2.4974e+00,  ..., 4.7686e-04, 2.2970e-03,
        6.5750e-03])"	1
1902	"tensor([ 7.2877e-01, -4.9583e-01,  1.9801e+00,  ...,  1.2191e-03,
         1.6287e-02,  1.5957e-02])"	1
1903	"tensor([ 7.2877e-01, -4.9583e-01,  1.9801e+00,  ...,  1.9075e-03,
         2.4412e-03,  5.8973e-03])"	0
1904	"tensor([ 7.2877e-01, -4.9583e-01,  1.9801e+00,  ...,  1.2191e-03,
         1.6287e-02,  1.5957e-02])"	0
1905	"tensor([ 7.2877e-01, -4.9583e-01,  1.9801e+00,  ...,  1.9075e-03,
         2.4412e-03,  5.8973e-03])"	1
1906	"tensor([ 3.8503e+00, -3.4336e-01,  2.8431e+00,  ...,  9.1553e-04,
         9.7197e-03,  2.5251e-02])"	0
1907	"tensor([ 3.8503e+00, -3.4336e-01,  2.8431e+00,  ...,  1.3357e-03,
         1.8167e-03,  1.3819e-02])"	1
1908	tensor([ 1.1021,  1.4691, -0.0121,  ...,  0.0222,  0.0092,  0.0018])	1
1909	tensor([-2.4091,  1.8016,  1.2919,  ...,  0.0338,  0.0029,  0.0031])	1
1910	tensor([0.8654, 2.3296, 1.8448,  ..., 0.0201, 0.0081, 0.0099])	1
1911	tensor([-1.1559,  1.9448,  3.1058,  ...,  0.0054,  0.0263,  0.0201])	1
1912	"tensor([-1.1559e+00,  1.9448e+00,  3.1058e+00,  ...,  9.0962e-04,
         7.7223e-03,  3.6021e-03])"	0
1913	tensor([-0.8326,  1.5304,  0.3462,  ...,  0.0049,  0.0111,  0.0148])	1
1914	tensor([-0.8326,  1.5304,  0.3462,  ...,  0.0016,  0.0097,  0.0087])	0
1915	"tensor([-3.2226e-01,  1.7751e+00,  3.4846e+00,  ...,  2.7321e-03,
         2.3911e-02,  3.3357e-02])"	0
1916	"tensor([-3.2226e-01,  1.7751e+00,  3.4846e+00,  ...,  1.7837e-03,
         7.5503e-02,  4.0261e-02])"	1
1917	"tensor([1.8472e+00, 1.5235e+00, 3.7309e+00,  ..., 1.4058e-03, 2.2098e-03,
        2.3198e-02])"	0
1918	"tensor([1.8472e+00, 1.5235e+00, 3.7309e+00,  ..., 1.7481e-03, 8.6055e-03,
        2.7443e-02])"	1
1919	"tensor([-1.0590e+00,  2.9725e+00,  2.9501e+00,  ...,  3.0099e-04,
         1.2326e-02,  2.3456e-02])"	1
1920	"tensor([-7.6695e-01, -2.8375e-01,  3.6611e+00,  ...,  2.2338e-04,
         1.3073e-02,  1.8762e-02])"	1
1921	tensor([1.5695, 0.9456, 0.8375,  ..., 0.0052, 0.0103, 0.0111])	1
1922	"tensor([1.9520e+00, 1.9858e-01, 1.1291e-01,  ..., 1.3829e-03, 1.1540e-02,
        1.4723e-02])"	1
1923	tensor([2.8208, 3.7765, 1.6837,  ..., 0.0110, 0.0355, 0.0114])	1
1924	"tensor([6.4355e+00, 3.9181e+00, 5.2548e-01,  ..., 3.1111e-02, 2.4823e-02,
        3.3826e-03])"	1
1925	tensor([0.6500, 4.9074, 0.5682,  ..., 0.0094, 0.0540, 0.0257])	1
1926	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  1.3557e-03,
         1.0757e-02,  1.3839e-02])"	1
1927	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  4.7360e-04,
         3.3825e-03,  1.3901e-02])"	0
1928	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  5.5548e-04,
         7.3813e-03,  5.6563e-03])"	0
1929	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  6.6006e-04,
         3.8705e-03,  1.1532e-02])"	0
1930	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  1.3557e-03,
         1.0757e-02,  1.3839e-02])"	0
1931	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  4.7360e-04,
         3.3825e-03,  1.3901e-02])"	1
1932	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  5.5548e-04,
         7.3813e-03,  5.6563e-03])"	0
1933	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  6.6006e-04,
         3.8705e-03,  1.1532e-02])"	0
1934	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  1.3557e-03,
         1.0757e-02,  1.3839e-02])"	0
1935	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  4.7360e-04,
         3.3825e-03,  1.3901e-02])"	0
1936	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  5.5548e-04,
         7.3813e-03,  5.6563e-03])"	1
1937	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  6.6006e-04,
         3.8705e-03,  1.1532e-02])"	0
1938	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  1.3557e-03,
         1.0757e-02,  1.3839e-02])"	0
1939	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  4.7360e-04,
         3.3825e-03,  1.3901e-02])"	0
1940	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  5.5548e-04,
         7.3813e-03,  5.6563e-03])"	0
1941	"tensor([ 1.2068e-01, -7.6488e-01,  2.4670e+00,  ...,  6.6006e-04,
         3.8705e-03,  1.1532e-02])"	1
1942	"tensor([-1.9964e+00,  1.4733e+00,  4.2338e+00,  ...,  1.4922e-04,
         1.2547e-02,  7.3947e-03])"	1
1943	"tensor([-1.9964e+00,  1.4733e+00,  4.2338e+00,  ...,  9.5770e-05,
         8.6950e-03,  1.2131e-02])"	0
1944	"tensor([-1.9964e+00,  1.4733e+00,  4.2338e+00,  ...,  4.0445e-05,
         1.2052e-02,  6.0783e-03])"	0
1945	"tensor([-1.9964e+00,  1.4733e+00,  4.2338e+00,  ...,  3.5855e-05,
         2.6218e-03,  2.8886e-03])"	0
1946	"tensor([-1.9964e+00,  1.4733e+00,  4.2338e+00,  ...,  1.4922e-04,
         1.2547e-02,  7.3947e-03])"	0
1947	"tensor([-1.9964e+00,  1.4733e+00,  4.2338e+00,  ...,  9.5770e-05,
         8.6950e-03,  1.2131e-02])"	0
1948	"tensor([-1.9964e+00,  1.4733e+00,  4.2338e+00,  ...,  4.0445e-05,
         1.2052e-02,  6.0783e-03])"	1
1949	"tensor([-1.9964e+00,  1.4733e+00,  4.2338e+00,  ...,  3.5855e-05,
         2.6218e-03,  2.8886e-03])"	0
1950	"tensor([-1.9405e+00,  2.5115e+00,  4.6219e+00,  ...,  3.6458e-05,
         4.8018e-03,  6.6866e-03])"	0
1951	"tensor([-1.9405e+00,  2.5115e+00,  4.6219e+00,  ...,  1.7874e-05,
         1.5089e-03,  4.3346e-03])"	0
1952	"tensor([-1.9405e+00,  2.5115e+00,  4.6219e+00,  ...,  3.0339e-05,
         4.8085e-03,  6.6354e-03])"	0
1953	"tensor([-1.9405e+00,  2.5115e+00,  4.6219e+00,  ...,  7.9377e-05,
         5.8691e-03,  5.5470e-03])"	1
1954	"tensor([9.3613e-01, 2.6947e-01, 2.0220e+00,  ..., 2.0865e-03, 2.6999e-03,
        6.8069e-04])"	1
1955	"tensor([9.3613e-01, 2.6947e-01, 2.0220e+00,  ..., 3.6262e-03, 2.8902e-03,
        1.0955e-03])"	0
1956	"tensor([-3.0673e-02,  2.0179e+00,  3.5992e+00,  ...,  1.6100e-04,
         3.2527e-03,  5.2708e-03])"	0
1957	"tensor([-3.0673e-02,  2.0179e+00,  3.5992e+00,  ...,  8.5459e-04,
         1.8410e-02,  2.5724e-02])"	1
1958	tensor([3.0069, 4.2595, 2.2778,  ..., 0.0097, 0.0375, 0.0291])	1
1959	tensor([2.2682, 3.1915, 2.2302,  ..., 0.0194, 0.0892, 0.0645])	1
1960	tensor([2.0620, 2.7163, 4.4161,  ..., 0.0102, 0.0617, 0.0587])	1
1961	tensor([1.0285, 1.8618, 0.8349,  ..., 0.0026, 0.0082, 0.0366])	1
1962	"tensor([1.0285e+00, 1.8618e+00, 8.3489e-01,  ..., 7.1917e-04, 7.6330e-03,
        3.3218e-02])"	0
1963	"tensor([3.8089e+00, 1.4489e+00, 1.4676e+00,  ..., 1.0878e-03, 3.6311e-03,
        4.4325e-03])"	1
1964	"tensor([3.8089e+00, 1.4489e+00, 1.4676e+00,  ..., 4.5191e-04, 6.6783e-03,
        4.9377e-03])"	0
1965	"tensor([-1.1431e+00,  3.6732e+00, -4.2009e-02,  ...,  6.9124e-04,
         1.8388e-03,  1.7871e-02])"	0
1966	"tensor([-1.1431e+00,  3.6732e+00, -4.2009e-02,  ...,  1.1087e-03,
         5.3178e-03,  2.2636e-02])"	1
1967	"tensor([2.6993e+00, 7.5662e-01, 7.4150e-01,  ..., 3.2625e-04, 1.7615e-03,
        6.5968e-03])"	0
1968	"tensor([2.6993e+00, 7.5662e-01, 7.4150e-01,  ..., 7.6555e-04, 4.8388e-03,
        7.1783e-03])"	1
1969	"tensor([-5.8978e-01,  1.2386e+00,  2.1577e+00,  ...,  1.4131e-03,
         4.0872e-03,  9.8929e-04])"	1
1970	"tensor([-5.8978e-01,  1.2386e+00,  2.1577e+00,  ...,  4.1858e-04,
         2.2888e-03,  5.9776e-04])"	0
1971	"tensor([-5.8978e-01,  1.2386e+00,  2.1577e+00,  ...,  6.8580e-04,
         9.6062e-04,  1.1492e-03])"	0
1972	"tensor([-5.8978e-01,  1.2386e+00,  2.1577e+00,  ...,  3.0902e-04,
         5.0238e-04,  6.8997e-04])"	0
1973	"tensor([4.6562e-01, 3.0735e+00, 1.8931e+00,  ..., 1.8537e-03, 1.1792e-02,
        3.5299e-03])"	1
1974	"tensor([4.6562e-01, 3.0735e+00, 1.8931e+00,  ..., 7.7578e-04, 4.8542e-03,
        1.9413e-03])"	0
1975	"tensor([4.6562e-01, 3.0735e+00, 1.8931e+00,  ..., 1.2205e-03, 1.9989e-03,
        5.8819e-04])"	0
1976	"tensor([4.6562e-01, 3.0735e+00, 1.8931e+00,  ..., 5.2084e-04, 5.3276e-04,
        3.9561e-04])"	0
1977	"tensor([4.6562e-01, 3.0735e+00, 1.8931e+00,  ..., 1.8537e-03, 1.1792e-02,
        3.5299e-03])"	0
1978	"tensor([4.6562e-01, 3.0735e+00, 1.8931e+00,  ..., 7.7578e-04, 4.8542e-03,
        1.9413e-03])"	1
1979	"tensor([4.6562e-01, 3.0735e+00, 1.8931e+00,  ..., 1.2205e-03, 1.9989e-03,
        5.8819e-04])"	0
1980	"tensor([4.6562e-01, 3.0735e+00, 1.8931e+00,  ..., 5.2084e-04, 5.3276e-04,
        3.9561e-04])"	0
1981	"tensor([-8.6154e-01,  2.7213e+00,  2.3214e+00,  ...,  1.6546e-03,
         3.8165e-03,  1.3681e-03])"	0
1982	"tensor([-8.6154e-01,  2.7213e+00,  2.3214e+00,  ...,  9.5193e-04,
         2.1962e-03,  8.1127e-04])"	1
1983	"tensor([-8.6154e-01,  2.7213e+00,  2.3214e+00,  ...,  1.9116e-03,
         1.3564e-03,  1.8157e-03])"	0
1984	"tensor([-8.6154e-01,  2.7213e+00,  2.3214e+00,  ...,  6.1164e-04,
         6.0360e-04,  1.0597e-03])"	0
1985	"tensor([-7.0417e-01,  2.7755e+00,  2.5303e+00,  ...,  1.5895e-03,
         7.1445e-03,  1.5184e-03])"	0
1986	"tensor([-7.0417e-01,  2.7755e+00,  2.5303e+00,  ...,  1.1344e-03,
         4.8073e-03,  9.8711e-04])"	0
1987	"tensor([-7.0417e-01,  2.7755e+00,  2.5303e+00,  ...,  2.7978e-03,
         2.7506e-03,  2.4062e-03])"	1
1988	"tensor([-7.0417e-01,  2.7755e+00,  2.5303e+00,  ...,  1.1089e-03,
         1.3132e-03,  1.4468e-03])"	0
1989	"tensor([-7.0417e-01,  2.7755e+00,  2.5303e+00,  ...,  1.5895e-03,
         7.1445e-03,  1.5184e-03])"	0
1990	"tensor([-7.0417e-01,  2.7755e+00,  2.5303e+00,  ...,  1.1344e-03,
         4.8073e-03,  9.8711e-04])"	0
1991	"tensor([-7.0417e-01,  2.7755e+00,  2.5303e+00,  ...,  2.7978e-03,
         2.7506e-03,  2.4062e-03])"	0
1992	"tensor([-7.0417e-01,  2.7755e+00,  2.5303e+00,  ...,  1.1089e-03,
         1.3132e-03,  1.4468e-03])"	1
1993	"tensor([-7.9217e-02,  9.3894e-01,  2.8087e+00,  ...,  8.6867e-04,
         2.7026e-03,  1.0290e-03])"	0
1994	"tensor([-7.9217e-02,  9.3894e-01,  2.8087e+00,  ...,  5.8991e-04,
         1.4305e-03,  5.0896e-04])"	0
1995	"tensor([-7.9217e-02,  9.3894e-01,  2.8087e+00,  ...,  3.0764e-03,
         2.0218e-03,  2.5698e-03])"	1
1996	"tensor([-7.9217e-02,  9.3894e-01,  2.8087e+00,  ...,  2.6749e-03,
         1.0177e-03,  2.3058e-03])"	0
1997	"tensor([-7.9217e-02,  9.3894e-01,  2.8087e+00,  ...,  8.6867e-04,
         2.7026e-03,  1.0290e-03])"	0
1998	"tensor([-7.9217e-02,  9.3894e-01,  2.8087e+00,  ...,  5.8991e-04,
         1.4305e-03,  5.0896e-04])"	0
1999	"tensor([-7.9217e-02,  9.3894e-01,  2.8087e+00,  ...,  3.0764e-03,
         2.0218e-03,  2.5698e-03])"	0
2000	"tensor([-7.9217e-02,  9.3894e-01,  2.8087e+00,  ...,  2.6749e-03,
         1.0177e-03,  2.3058e-03])"	1
2001	tensor([1.7211, 0.6527, 3.7746,  ..., 0.0335, 0.0128, 0.0410])	1
2002	tensor([-1.4638,  1.7960,  2.1195,  ...,  0.0150,  0.0398,  0.0278])	1
2003	"tensor([-5.3218e-02, -7.0372e-01,  4.3784e+00,  ...,  3.4884e-03,
         9.3305e-03,  2.1290e-02])"	1
2004	"tensor([-6.6518e-01,  4.4065e+00,  1.6551e+00,  ...,  9.7426e-04,
         1.1738e-02,  6.8894e-02])"	1
2005	tensor([ 1.0667, -0.9570,  1.4868,  ...,  0.0032,  0.0107,  0.0024])	1
2006	tensor([2.1185, 0.4226, 4.7042,  ..., 0.0554, 0.0119, 0.0065])	1
2007	"tensor([1.4046e+00, 2.8657e+00, 4.2789e+00,  ..., 9.2968e-03, 4.3006e-02,
        3.6340e-03])"	1
2008	"tensor([-4.9410e+00,  2.0825e+00,  2.0848e+00,  ...,  1.8432e-04,
         3.4171e-03,  1.6523e-02])"	1
2009	"tensor([-4.9410e+00,  2.0825e+00,  2.0848e+00,  ...,  9.2665e-05,
         3.7000e-03,  1.3135e-02])"	0
2010	"tensor([-4.9410e+00,  2.0825e+00,  2.0848e+00,  ...,  1.8432e-04,
         3.4171e-03,  1.6523e-02])"	0
2011	"tensor([-4.9410e+00,  2.0825e+00,  2.0848e+00,  ...,  9.2665e-05,
         3.7000e-03,  1.3135e-02])"	1
2012	"tensor([-4.5886e+00,  9.4672e-01,  7.8982e-01,  ...,  4.0977e-04,
         5.7392e-03,  1.4041e-02])"	1
2013	"tensor([-4.5886e+00,  9.4672e-01,  7.8982e-01,  ...,  2.3080e-04,
         4.7099e-03,  9.7669e-03])"	0
2014	"tensor([-4.1250e+00,  2.2646e-01,  1.3949e-01,  ...,  4.0449e-04,
         2.4191e-03,  1.1517e-02])"	0
2015	"tensor([-4.1250e+00,  2.2646e-01,  1.3949e-01,  ...,  1.0458e-03,
         3.0281e-03,  8.9081e-03])"	1
2016	tensor([-2.2545, -0.4893,  2.8832,  ...,  0.0131,  0.0303,  0.0144])	1
2017	tensor([1.2240, 1.1260, 3.5700,  ..., 0.0133, 0.0196, 0.0126])	1
2018	tensor([-3.6337,  0.6521,  1.1483,  ...,  0.0075,  0.0117,  0.0088])	1
2019	tensor([-3.6337,  0.6521,  1.1483,  ...,  0.0045,  0.0088,  0.0084])	0
2020	tensor([-4.0434,  0.1583,  0.0207,  ...,  0.0153,  0.0067,  0.0042])	0
2021	tensor([-4.0434,  0.1583,  0.0207,  ...,  0.0204,  0.0081,  0.0045])	1
2022	tensor([ 0.9367,  1.3703, -0.0686,  ...,  0.0227,  0.0067,  0.0114])	1
2023	tensor([ 0.4959, -0.7077, -0.3139,  ...,  0.0011,  0.0093,  0.0035])	1
2024	"tensor([ 4.9589e-01, -7.0770e-01, -3.1393e-01,  ...,  8.7332e-05,
         1.0793e-03,  2.3918e-04])"	0
2025	tensor([1.4414, 1.4816, 0.8793,  ..., 0.0046, 0.0094, 0.0044])	0
2026	"tensor([1.4414e+00, 1.4816e+00, 8.7929e-01,  ..., 1.1003e-03, 1.0546e-02,
        2.0399e-03])"	1
2027	"tensor([ 8.3121e-01, -1.3883e+00,  9.8019e-01,  ...,  1.6122e-04,
         1.3216e-03,  1.4046e-03])"	0
2028	"tensor([ 8.3121e-01, -1.3883e+00,  9.8019e-01,  ...,  9.6401e-04,
         1.3813e-02,  1.4674e-03])"	1
2029	"tensor([1.4560e+00, 2.3183e+00, 4.9601e-01,  ..., 1.5411e-04, 4.3650e-03,
        2.0186e-03])"	1
2030	"tensor([-7.9361e-01,  9.7499e-01,  3.2228e+00,  ...,  1.0888e-03,
         1.3157e-02,  3.5212e-03])"	1
2031	tensor([-2.1526,  1.8975,  2.1612,  ...,  0.0891,  0.0772,  0.0463])	0
2032	tensor([-2.7686,  2.8515,  0.9038,  ...,  0.0324,  0.0342,  0.0395])	1
2033	tensor([2.7754, 3.2451, 3.6128,  ..., 0.0202, 0.0115, 0.0361])	1
2034	tensor([-1.0546,  0.5226,  3.2233,  ...,  0.0042,  0.0300,  0.0072])	1
2035	tensor([0.1509, 1.0836, 3.0494,  ..., 0.0053, 0.0045, 0.0045])	1
2036	tensor([-1.3380,  1.3707,  2.7784,  ...,  0.0095,  0.0408,  0.0340])	1
2037	tensor([-0.8679,  3.3902,  3.3482,  ...,  0.0055,  0.0063,  0.0103])	1
2038	tensor([4.7957, 2.2182, 3.8027,  ..., 0.0487, 0.0183, 0.0812])	1
2039	tensor([3.8721, 0.5709, 3.3125,  ..., 0.0180, 0.0045, 0.0334])	1
2040	tensor([-0.0860,  1.1408,  1.4234,  ...,  0.0019,  0.0085,  0.0073])	1
2041	"tensor([-4.5314e-01,  2.6543e+00,  1.1873e+00,  ...,  2.3177e-03,
         9.1078e-03,  9.0338e-03])"	1
2042	"tensor([1.1211e+00, 1.4637e+00, 1.1043e+00,  ..., 1.3072e-04, 8.7662e-03,
        1.0610e-02])"	1
2043	"tensor([-1.7907e+00,  4.1832e-01,  2.4045e+00,  ...,  9.1449e-05,
         9.3862e-03,  1.0255e-02])"	1
2044	tensor([3.5715, 1.4604, 0.7957,  ..., 0.0322, 0.0639, 0.0648])	1
2045	tensor([-0.0866, -1.1680,  2.2663,  ...,  0.0112,  0.0210,  0.0292])	1
2046	"tensor([-8.6596e-02, -1.1680e+00,  2.2663e+00,  ...,  1.9055e-03,
         2.2317e-02,  3.5997e-02])"	0
2047	tensor([ 2.2144, -1.7018,  0.6301,  ...,  0.0024,  0.0050,  0.0039])	0
2048	tensor([ 2.2144, -1.7018,  0.6301,  ...,  0.0035,  0.0130,  0.0085])	1
2049	"tensor([-3.5166e+00, -5.1545e-01,  1.7309e+00,  ...,  2.2127e-04,
         3.9504e-03,  1.0111e-02])"	1
2050	"tensor([1.4163e+00, 2.2651e+00, 1.4693e+00,  ..., 7.2049e-04, 4.4489e-03,
        1.2851e-02])"	1
2051	"tensor([-3.2573e+00, -7.8907e-01,  3.2066e+00,  ...,  2.7056e-04,
         5.6876e-03,  1.5000e-02])"	1
2052	"tensor([-3.2573e+00, -7.8907e-01,  3.2066e+00,  ...,  5.4618e-04,
         1.5866e-03,  1.9772e-02])"	0
2053	"tensor([-4.0830e-01,  2.0073e+00,  3.6379e+00,  ...,  1.7480e-04,
         1.1416e-02,  1.1323e-02])"	0
2054	"tensor([-4.0830e-01,  2.0073e+00,  3.6379e+00,  ...,  1.0084e-03,
         5.1498e-03,  1.8477e-02])"	1
2055	"tensor([3.1855e+00, 2.1097e+00, 2.7528e+00,  ..., 2.2797e-04, 7.4410e-03,
        5.6427e-03])"	0
2056	"tensor([3.1855e+00, 2.1097e+00, 2.7528e+00,  ..., 2.5675e-03, 7.1118e-03,
        8.5159e-03])"	1
2057	tensor([1.0150, 1.6600, 0.2551,  ..., 0.0058, 0.0139, 0.0757])	1
2058	tensor([0.7742, 1.1111, 5.9115,  ..., 0.0140, 0.1208, 0.0516])	1
2059	tensor([0.6879, 2.7706, 2.1084,  ..., 0.0127, 0.0164, 0.0150])	1
2060	tensor([2.2416, 0.0302, 2.6335,  ..., 0.0269, 0.0204, 0.0136])	1
2061	tensor([0.6028, 1.1329, 0.1106,  ..., 0.0150, 0.0099, 0.0114])	1
2062	"tensor([2.4758e-01, 1.2866e+00, 3.9879e+00,  ..., 4.1680e-04, 9.2652e-03,
        1.2255e-02])"	1
2063	tensor([ 1.6630, -1.2357,  0.9094,  ...,  0.0020,  0.0228,  0.0391])	1
2064	"tensor([-2.6671e-01,  5.7416e-01,  3.7234e+00,  ...,  1.9221e-03,
         2.6981e-02,  1.0772e-02])"	1
2065	"tensor([ 1.2693e-01, -1.2466e+00,  4.0281e+00,  ...,  1.4119e-03,
         1.6771e-02,  2.9286e-02])"	1
2066	tensor([1.4885, 1.8575, 1.6156,  ..., 0.0036, 0.0437, 0.0149])	1
